firmware_id,drone_vendor,drone_model,firmware_version,file_name,file_format,file_size_bytes,sha256_hash,is_signed,signature_type,encryption_used,compression_used,cpu_architecture,os_type,bootloader_present,filesystem_detected,entropy_score,avg_section_entropy,max_section_entropy,string_count,num_executables,num_scripts,hardcoded_ip_count,hardcoded_url_count,crypto_function_count,boot_time_ms,emulated_syscalls,clean_label
TFW0094,PX4,Pixhawk 4,v4.4.4,px4_pixhawk_4_94.fw,fw,19490283,739be70250fdc74b1c1469ffefab67f0e2b455276803028b4d3a3f2dca64274b,0,None,0,1,MIPS,Linux,0,YAFFS,8.06,7.77,8.76,12444,15,6,4,3,94,3364,1956,0
TFW0095,ArduPilot,Cube Orange,v4.0.8,ardupilot_cube_orange_95.bin,bin,12091039,8280fbb13d5bd0c6709332e0332a39a216e468753c89052dd44be441a1b12fd3,0,None,1,0,MIPS,Linux,1,YAFFS,7.81,7.56,8.17,14159,12,8,5,5,35,6413,1586,0
TFW0096,DJI,Phantom 4,v2.7.3,dji_phantom_4_96.fw,fw,26303650,795443a29e97765cf1be9f9ff3bd3fa8c8651569feca8382ffff72ed9995cb5b,0,None,1,0,ARM,Linux,0,,7.76,8.01,8.61,9949,5,6,2,6,47,8340,1401,0
TFW0097,ArduPilot,Cube Black,v5.7.7,ardupilot_cube_black_97.img,img,10776551,fdbc8c170fc2646a1d508795078f068da154b1ec56655b9d17062f160f596e5b,0,None,1,1,ARM,RTOS,0,YAFFS,7.8,7.82,8.88,6781,15,7,4,6,39,8744,1008,0
TFW0098,Parrot,Bebop 2,v4.8.5,parrot_bebop_2_98.fw,fw,29963012,116553409f67271e995b1d86cdf859f36fc282a9edd471b447d60c87537d5693,0,None,1,1,MIPS,Linux,0,,7.77,7.87,8.09,18001,11,3,1,2,40,4069,706,0
TFW0099,Parrot,Anafi,v1.3.8,parrot_anafi_99.bin,bin,25728673,2e60b21fff55e4647d8c3095416317c2f32d9fb01257b7bd1c2c15bb73e69764,0,None,1,0,MIPS,Bare-metal,0,YAFFS,8.3,8.02,8.01,2548,9,4,3,3,94,7369,1762,0
TFW0100,DJI,Mini 3,v5.8.4,dji_mini_3_100.bin,bin,10085572,3da89b7ffc443724e3e62995849b5f0bf503f778519ec1fea84c2ff0b13911c4,0,None,1,1,ARM,RTOS,0,YAFFS,7.92,7.66,8.39,11829,8,6,2,6,106,5255,454,0
TFW0101,ArduPilot,Cube Orange,v1.7.6,ardupilot_cube_orange_101.fw,fw,2317095,2b4e92b1c42f5e3b8891d54517de5f1d2049a289fc3610318090fff300b23dea,0,None,0,0,ARM,Linux,0,,7.65,8.12,8.08,4436,11,8,2,7,113,8980,1382,0
TFW0102,Parrot,Bebop 2,v5.3.9,parrot_bebop_2_102.bin,bin,12042066,c21b01430f1bb005e091c109d6a0db39e2666cb7ed884305b3930899393e3f2e,0,None,1,1,ARM,Bare-metal,1,,8.47,7.78,8.67,5200,14,8,2,6,94,6686,732,0
TFW0103,PX4,Pixhawk 6,v5.6.6,px4_pixhawk_6_103.img,img,9655054,04db927123232fc6985030ecc377ba13d2cdd6fa6a4acb5b4e85ea36edfb56a0,0,None,1,0,MIPS,Linux,0,,8.4,7.44,8.82,7055,19,2,4,5,81,7219,526,0
TFW0104,PX4,Pixhawk 6,v1.2.1,px4_pixhawk_6_104.img,img,27546549,82a65e3a3435d5edcfd91c47913f6738a0333e414ae644e4e10225f0989b861d,0,None,1,1,MIPS,Linux,0,SquashFS,8.43,7.93,8.39,12630,6,8,1,2,96,6081,1104,0
TFW0105,Parrot,Anafi,v2.4.4,parrot_anafi_105.fw,fw,14775246,51914c4b6b89b39459a580139d74264fc24ece3f1f97fae14a3f4be5767717e5,0,None,1,0,ARM,Linux,1,YAFFS,8.5,8.01,8.23,13833,16,3,5,4,111,8448,642,0
TFW0106,Parrot,Bebop 2,v5.6.5,parrot_bebop_2_106.bin,bin,15277219,6cb5f3e0c9f49fddf9d4fef221f912e55dfd71fde83f0589830f97885ddf740e,0,None,1,1,ARM,RTOS,0,YAFFS,7.76,7.59,8.39,7820,19,5,1,2,107,6258,999,0
TFW0107,ArduPilot,Cube Black,v5.3.9,ardupilot_cube_black_107.img,img,14247889,224d3b852f5ed57bf17d9fa86e4ad78771c091b61c535126be4041d69e06b247,0,None,0,1,ARM,RTOS,0,YAFFS,7.96,8.07,8.65,15406,5,5,4,4,60,8787,1832,0
TFW0108,ArduPilot,Cube Black,v4.9.6,ardupilot_cube_black_108.bin,bin,17068178,6d3944e5d1a2d9255d685df3882ffcd60ba236c8c941f04ec3de48336e970805,0,None,0,1,ARM,Linux,1,SquashFS,8.28,8.12,8.01,3451,5,8,2,3,46,5107,902,0
TFW0109,Parrot,Anafi,v4.9.8,parrot_anafi_109.img,img,14553369,f256b012c180ebf9c53aa7ef1ccdcf8fdb59b5a00546a95111cdf0995e023437,0,None,1,0,MIPS,Linux,0,YAFFS,8.23,7.55,8.53,6642,15,2,3,3,84,5933,1003,0
TFW0110,PX4,Pixhawk 6,v3.1.4,px4_pixhawk_6_110.bin,bin,16702409,ed7da68891905cc2b6b71dd32c20e2619af53c8f1dfa00db50f9cb50c884d9f2,0,None,0,0,MIPS,Bare-metal,0,SquashFS,7.74,8.19,8.55,9992,16,6,2,6,65,5829,702,0
TFW0111,ArduPilot,Cube Orange,v4.0.9,ardupilot_cube_orange_111.bin,bin,23490904,60fe18e30597e06cd83407aa9b47bdb2904adf1db518aad03205c0d6e9fd64e3,0,None,1,1,MIPS,Linux,0,,8.33,7.43,8.57,4050,5,3,5,7,55,3441,1887,0
TFW0112,PX4,Pixhawk 6,v5.6.9,px4_pixhawk_6_112.fw,fw,23444925,8cd61acd0d1e9ce356209af1051a3f23beedfc884189667a2b3a5bc1a0ca45aa,0,None,0,1,MIPS,RTOS,0,,7.8,7.48,8.22,4777,19,2,3,3,82,8336,634,0
TFW0113,PX4,Pixhawk 4,v5.2.9,px4_pixhawk_4_113.fw,fw,15034664,02adfee660fc71518a8c2a4ae80163787dcb2568834671a6ad718d44f4dd95f1,0,None,1,0,MIPS,Bare-metal,1,,7.8,7.47,8.64,7467,16,6,2,6,46,8006,1461,0
TFW0114,DJI,Mavic Pro,v2.6.8,dji_mavic_pro_114.bin,bin,18260777,c7551d9e807ca41d1218f1773201492254556e69bec754076c34c92452c04087,0,None,1,1,MIPS,Bare-metal,1,YAFFS,8.08,8.1,8.08,9226,9,3,3,2,115,8121,538,0
TFW0115,ArduPilot,Cube Black,v5.1.4,ardupilot_cube_black_115.fw,fw,19139804,dfc4d6f40c6f2965e43f6ba0e83697aba937463047fbd8c0a000b5eb9bbdb558,0,None,0,1,ARM,RTOS,1,SquashFS,8.13,7.89,8.18,3056,14,8,1,3,54,4559,594,0
TFW0116,Parrot,Anafi,v5.6.2,parrot_anafi_116.fw,fw,21727452,7ca24c6a3ba006008a2389926b6fec46ec6db8c64a08257a721f59630a5a9621,0,None,0,0,ARM,Bare-metal,1,YAFFS,8.12,7.44,8.79,11589,11,5,4,2,31,4741,1950,0
TFW0117,Parrot,Anafi,v2.6.7,parrot_anafi_117.bin,bin,6907115,00ec299105e7247a17ebfe424d66b3145cb93c520846d9d2d3c03fa146f6d9be,0,None,1,1,MIPS,RTOS,1,SquashFS,7.68,7.7,8.66,18895,6,3,2,2,115,8830,1046,0
TFW0118,DJI,Mini 3,v1.8.6,dji_mini_3_118.img,img,23301713,c2e3da7dc47deb7a3ab83d0be04c228690770ca583f64ae0df157aeb866ad36c,0,None,1,0,MIPS,RTOS,0,YAFFS,8.39,7.85,8.01,17903,14,8,5,7,34,3625,400,0
TFW0119,Parrot,Bebop 2,v2.2.4,parrot_bebop_2_119.img,img,2022680,bb53bddb4642366ceb69d5e28981da17742d78e74630bee4ba8eb2b0a47d8950,0,None,1,0,MIPS,RTOS,1,SquashFS,7.84,7.38,8.22,14987,12,7,1,3,33,6863,960,0
TFW0120,Parrot,Bebop 2,v2.8.7,parrot_bebop_2_120.bin,bin,6452666,faa992c1101f24d86a5a307671a3523d094bb4606e37209a96c9f654facb1dd8,0,None,0,1,ARM,RTOS,0,,7.72,8.09,8.19,5356,8,4,2,2,65,4690,1519,0
TFW0121,Parrot,Anafi,v1.9.2,parrot_anafi_121.bin,bin,19800903,a145526d9d44335ef7f1f04c01e89ce58b504ade8725d5f1b1e857f4927366fe,0,None,1,0,ARM,RTOS,1,,8.4,8.02,8.24,5292,16,3,1,7,35,8093,1112,0
TFW0122,Parrot,Anafi,v2.8.9,parrot_anafi_122.img,img,23629877,015361583d4b782b02a966f64c6acd2ccb74eb70646b42006d739f01010ec671,0,None,0,1,ARM,Bare-metal,1,,8.46,7.75,8.22,3788,7,4,5,7,50,5781,812,0
TFW0123,DJI,Mini 3,v2.6.9,dji_mini_3_123.bin,bin,14116445,76e072689d0932d1db8ad3e0e4d7e3b66524ee00ad94257e480a0455367e760b,0,None,1,0,MIPS,Linux,0,SquashFS,8.38,8.17,8.06,3981,14,3,2,3,106,3090,937,0
TFW0124,Parrot,Bebop 2,v5.3.2,parrot_bebop_2_124.bin,bin,12398749,9074afd6afba54f52947f1674e064a3914ea77fbcd35e7fb7fb104f18404403e,0,None,1,0,MIPS,Bare-metal,0,YAFFS,8.33,7.68,8.41,4825,15,4,5,7,118,6006,828,0
TFW0125,Parrot,Anafi,v1.2.7,parrot_anafi_125.bin,bin,25753202,16bb996e1769b5a0db66b6cbfb9823ad79d3ffbaa73138ea551189a44c7f766c,0,None,1,0,MIPS,Linux,0,,8.19,8.19,8.66,2961,12,7,3,3,55,7302,634,0
TFW0126,DJI,Mavic Pro,v1.7.9,dji_mavic_pro_126.img,img,19138995,2960e7516a9e2771693ab7524287d4fe90dc5290d20a08698ae38bf2fa4d7bc5,0,None,1,0,MIPS,Linux,0,,8.1,7.9,8.55,2084,6,5,5,3,84,4088,748,0
TFW0127,Parrot,Anafi,v2.5.3,parrot_anafi_127.bin,bin,20551063,80c3c93f0f4185420b7b2deed7bbbef2c8068f3fdbae21414f8e8d11a34ebbc0,0,None,1,1,ARM,Bare-metal,1,YAFFS,7.68,7.87,8.61,9313,15,9,3,4,68,7611,1904,0
TFW0128,DJI,Mini 3,v2.4.9,dji_mini_3_128.img,img,2267401,e4369b6ee5e125218ef27d223920917ea14434f1f928c39f2d4a534a454fd99d,0,None,0,1,MIPS,Bare-metal,1,YAFFS,7.97,7.45,8.07,19909,15,6,2,2,113,4180,795,0
TFW0129,PX4,Pixhawk 4,v3.1.3,px4_pixhawk_4_129.img,img,2049057,13d2fc5b5a4482c6513d3f565e33e58176fc0b01d273a81d3cb2904da4d96709,0,None,1,1,ARM,Linux,0,,7.94,8.09,8.86,19031,17,4,3,5,62,8888,1774,0
TFW0130,Parrot,Bebop 2,v1.6.2,parrot_bebop_2_130.bin,bin,21860726,7bb7b716af7d482cdc65c12a453e276ef5410a11cbe05118533e120ae4f6da5b,0,None,1,1,MIPS,RTOS,0,,7.83,7.68,8.75,9654,7,7,2,3,43,4901,815,0
TFW0131,Parrot,Bebop 2,v1.8.5,parrot_bebop_2_131.img,img,12537208,83ea29ccabccbf5a50d9785768ee79645614c1d6368b26ff568918d023ff9b48,0,None,1,1,MIPS,RTOS,0,SquashFS,8.25,7.45,8.72,3321,16,4,2,2,85,7490,1315,0
TFW0132,DJI,Mini 3,v1.6.7,dji_mini_3_132.img,img,10729748,7d564bed480f99a3faa1f5185ae92d99bbf7149425ce1fd1f42f139ec51869fd,0,None,0,1,ARM,Linux,0,SquashFS,8.05,7.31,8.74,6283,7,5,4,7,110,8193,1474,0
TFW0133,DJI,Phantom 4,v2.1.5,dji_phantom_4_133.bin,bin,8635400,67ea024aa8865eaeddc0d7c8c84e20d33c650029d77ff89fd9d5e1f774918e6d,0,None,0,1,ARM,Linux,0,,7.67,7.8,8.84,14541,14,4,2,6,50,3186,480,0
TFW0134,ArduPilot,Cube Orange,v3.7.6,ardupilot_cube_orange_134.bin,bin,22605997,6c6faa427119705341f1fb60df83238f8a0bd6ab4a48c5588c194b869c8535ca,0,None,0,0,MIPS,RTOS,0,SquashFS,7.8,7.77,8.49,10164,15,7,3,3,75,4597,435,0
TFW0135,PX4,Pixhawk 6,v3.9.3,px4_pixhawk_6_135.img,img,8033619,4623e95e15f571ec1bc7857bbaef291af5319177458c0e9abae108fc4698908d,0,None,1,0,MIPS,Bare-metal,1,YAFFS,8.21,7.95,8.18,5281,5,8,4,7,45,6408,1490,0
TFW0136,ArduPilot,Cube Black,v5.5.5,ardupilot_cube_black_136.bin,bin,7908947,4e5fd9fd27ee53254cccbab7002e97e64d04926e2554dc9cc4b2cb71eedc81b6,0,None,1,0,ARM,RTOS,0,,7.67,8.1,8.56,9622,10,7,4,7,45,6747,1040,0
TFW0137,Parrot,Bebop 2,v1.0.2,parrot_bebop_2_137.fw,fw,7954565,a32c36ae8cddb01778d01caffd1f3927f022ea9aa062e1bea13d4446f1815556,0,None,0,1,ARM,RTOS,0,,8.37,7.37,8.67,11888,6,9,2,7,113,8687,1281,0
TFW0138,PX4,Pixhawk 4,v2.9.2,px4_pixhawk_4_138.fw,fw,20856829,e9d8bb12bd1a0417c0149ab211d7ea604de55f91438f82511bdc553315788414,0,None,1,1,ARM,Linux,1,,8.05,7.96,8.66,3061,5,9,5,7,58,5670,1156,0
TFW0139,PX4,Pixhawk 4,v2.1.5,px4_pixhawk_4_139.bin,bin,13637016,d1c71bcf860fa996c592316fba1bf9085c62b4113dea9d9b706e128feea89a28,0,None,0,1,ARM,Linux,0,,8.03,7.47,8.47,2041,6,9,5,7,37,7825,1022,0
TFW0140,ArduPilot,Cube Black,v4.1.7,ardupilot_cube_black_140.img,img,13785362,f6c31faf5fd1ce74f4d77c79127a7d31a65ac444afc2b42c000fc11daf86ac6e,0,None,0,1,ARM,Linux,1,YAFFS,8.13,8.07,8.06,13200,16,2,4,3,117,3239,1904,0
TFW0141,ArduPilot,Cube Orange,v5.6.2,ardupilot_cube_orange_141.img,img,23932357,036046e0963620878f358372b034cbe6f804b070a3e0dc89d78cfb622be017ff,0,None,0,1,ARM,Linux,1,YAFFS,8.34,8.04,8.33,10692,10,5,2,5,32,5580,867,0
TFW0142,ArduPilot,Cube Orange,v4.1.4,ardupilot_cube_orange_142.bin,bin,14107409,e0b8e92b2fec4ed7094aa52221157c07ed63f3f2e117577507ba6e7857fe7e24,0,None,0,0,ARM,Linux,0,SquashFS,7.91,7.79,8.83,5784,18,8,5,4,118,7236,1565,0
TFW0143,ArduPilot,Cube Orange,v3.2.7,ardupilot_cube_orange_143.img,img,31712204,fc24dc01aa0f5484bb9775e43250e986a9d7fd990eb95f845e3c43f2e9cf351b,0,None,1,1,MIPS,RTOS,0,SquashFS,8.21,7.94,8.53,5168,8,2,2,7,48,3138,755,0
TFW0144,ArduPilot,Cube Black,v5.3.7,ardupilot_cube_black_144.fw,fw,25054174,705311a49b2c61dea5148307b8bcc0dee97e77118cadb563f35bbe6572bad8d4,0,None,0,1,ARM,Bare-metal,0,,8.11,7.58,8.48,6831,10,5,2,7,95,5506,1108,0
TFW0145,DJI,Mavic Pro,v2.2.9,dji_mavic_pro_145.bin,bin,24921887,6d43ac5169b63ef77ad634d93c8f02b0ab979eaf472d4cf9b6df41c38714e6e3,0,None,1,0,ARM,RTOS,0,,7.84,7.72,8.24,17012,16,8,4,4,108,7165,1894,0
TFW0146,DJI,Phantom 4,v3.8.5,dji_phantom_4_146.fw,fw,28157179,7028602e93c68a38937081d46a4f4778a054bedd6faccda0420be93763f0b3ed,0,None,1,1,MIPS,Bare-metal,0,,8.39,8.04,8.33,15163,13,4,4,3,115,7480,1419,0
TFW0147,ArduPilot,Cube Black,v3.4.4,ardupilot_cube_black_147.img,img,2678903,68fe1547061c3f0e7b51abff3a73eecf23b153d6bec9e1d42e0415ab73dc076c,0,None,0,0,ARM,RTOS,1,,8.32,7.71,8.81,15656,17,8,1,2,103,7725,1301,0
TFW0148,PX4,Pixhawk 4,v1.4.8,px4_pixhawk_4_148.fw,fw,28558010,db6ad317b16e4593cde2e1891307d90d2488b8fc24a954e5159ce9d6fa8e8d26,0,None,0,0,ARM,Linux,0,SquashFS,8.19,7.62,8.6,13808,14,7,5,6,111,5245,1072,0
TFW0149,DJI,Mini 3,v4.9.7,dji_mini_3_149.bin,bin,10118095,a1e035009a1e3216e49e39cdaabead71d4e57fad0a3cdea1eea87a9e4026f752,0,None,1,1,MIPS,Linux,0,YAFFS,8.37,7.74,8.71,14666,16,2,5,6,51,7300,838,0
TFW0150,ArduPilot,Cube Orange,v2.2.9,ardupilot_cube_orange_150.fw,fw,2298566,776e38918c4dffd701031a70f9a440238451296ad8101e369a8c586189f24e0b,0,None,0,1,MIPS,Bare-metal,0,,8.38,8.05,8.41,13426,14,4,5,2,75,4749,930,0
TFW0151,ArduPilot,Cube Orange,v5.9.9,ardupilot_cube_orange_151.bin,bin,19163552,de8b5b7fb1d494f64ac7e560dd1a9b1671c94be1b4a1db70277c9802c58d1d25,0,None,1,0,MIPS,Linux,1,YAFFS,8.24,7.6,8.57,10557,12,7,3,3,42,3567,526,0
TFW0152,ArduPilot,Cube Black,v4.4.4,ardupilot_cube_black_152.fw,fw,6695255,08b923b6b4e4f0ad376128075b369423dc7a53cf9d944b2dcd45405bd941eadd,0,None,1,1,ARM,Bare-metal,0,,8.35,7.46,8.22,9286,5,5,2,6,62,8077,604,0
TFW0153,DJI,Mavic Pro,v5.2.5,dji_mavic_pro_153.bin,bin,26861112,672c44d601ea3d8fd99786279552a9cd13a309efbaf7ed472f1f0ef2f4d1a51d,0,None,0,1,ARM,Bare-metal,0,YAFFS,8.23,7.94,8.63,11635,17,8,4,4,34,7900,428,0
TFW0154,Parrot,Anafi,v3.6.0,parrot_anafi_154.fw,fw,14806693,c084268309104c4b701ad6065d8c6a42e7a98d9783ef5121154bf1e1550771dc,0,None,0,0,MIPS,RTOS,0,,8.21,8.04,8.38,7909,12,7,5,2,119,8806,844,0
TFW0155,DJI,Phantom 4,v2.9.2,dji_phantom_4_155.img,img,11178072,4597f8c369e0440752e0bd90984526878bd9e50ba4bf7356707bd9e471779f4d,0,None,0,0,MIPS,Bare-metal,1,YAFFS,8.16,7.39,8.4,3236,13,4,1,5,106,3881,1365,0
TFW0156,DJI,Mini 3,v3.4.2,dji_mini_3_156.fw,fw,10349118,095fea972b3126486a3a6b7f27ff77d9decf6f09f95c04e6a35a386404ef87cd,0,None,1,1,ARM,Linux,0,SquashFS,8.28,7.52,8.58,19174,10,2,5,3,56,8069,863,0
TFW0157,Parrot,Anafi,v2.2.3,parrot_anafi_157.img,img,2641719,aa3f5da437fd3023f3d62b2ed6d6b439ef996962ffbf781df6f7e588e8783bc1,0,None,0,0,MIPS,Bare-metal,1,,7.74,7.43,8.84,19522,14,2,2,2,107,3639,1703,0
TFW0158,DJI,Mavic Pro,v5.4.7,dji_mavic_pro_158.img,img,14759199,ddb8349c29db32abab87d4ec42ed0ecd8e38352e19cbee02369f26aad4fbfdcd,0,None,0,0,MIPS,RTOS,1,,8.39,7.61,8.06,6494,19,9,2,6,53,8550,550,0
TFW0159,Parrot,Anafi,v2.5.6,parrot_anafi_159.img,img,29900470,6a1a4a6884c29ccf22c49a4a405da35a43d325f997605bd4e097b860ba3093c3,0,None,0,0,MIPS,Linux,0,,8.38,7.71,8.74,4916,9,8,4,3,96,6961,639,0
TFW0160,DJI,Mavic Pro,v3.4.7,dji_mavic_pro_160.fw,fw,9756452,9fbf5ff51176db2332bc0fa628eaeaa8a711e8d7587ce62fcd5c4d00aa587e78,0,None,0,0,ARM,RTOS,1,YAFFS,7.63,7.97,8.26,5112,10,7,3,4,92,7420,665,0
TFW0161,ArduPilot,Cube Black,v3.2.1,ardupilot_cube_black_161.fw,fw,5118928,49c0a94bf8c7c339e309ce3cf702fd8bad9221cf0e14ab57c720cde75421d804,0,None,1,1,MIPS,RTOS,0,,8.34,7.89,8.4,7465,17,9,4,3,77,7537,1528,0
TFW0162,ArduPilot,Cube Black,v3.9.0,ardupilot_cube_black_162.bin,bin,22512601,4ef26d1c4074d2b8519298a93d5f0bcf0417275a12e94889f45e4ad2f9a36537,0,None,1,1,ARM,RTOS,1,YAFFS,7.72,7.86,8.02,19197,10,4,5,3,92,7899,1856,0
TFW0163,ArduPilot,Cube Orange,v1.2.8,ardupilot_cube_orange_163.fw,fw,31932629,61e3c00b6d60fe50e643028ba9e85a3069125addd4465e25f30aea8b07021833,0,None,1,0,ARM,RTOS,1,YAFFS,7.9,7.62,8.27,9297,13,9,1,4,107,5335,1312,0
TFW0164,ArduPilot,Cube Orange,v1.7.0,ardupilot_cube_orange_164.img,img,17001116,4b780896c03de045bf6beee07cf1b9cd2adb651145d3b47534d1206c83d2dd8c,0,None,1,1,ARM,Bare-metal,0,,8.27,8.06,8.45,11981,8,3,4,7,41,7321,896,0
TFW0165,ArduPilot,Cube Black,v4.5.7,ardupilot_cube_black_165.fw,fw,27750221,6555b940e063688442de7431305e49cc522094826cb42fb4d2d758683c909c01,0,None,0,0,ARM,RTOS,0,YAFFS,7.74,7.72,8.05,19104,6,5,3,4,57,8183,1863,0
TFW0166,ArduPilot,Cube Orange,v2.1.6,ardupilot_cube_orange_166.img,img,22496784,75cc67616c5850af760c35f7041c2b03ed979e1e1e6c0a0aafe819dd14b03e6a,0,None,1,0,MIPS,Linux,1,YAFFS,8.34,8.18,8.44,6037,15,9,4,3,73,8062,1084,0
TFW0167,DJI,Mini 3,v4.8.2,dji_mini_3_167.img,img,30145998,7860168033cd7f4323e3185944d28fbeed040bb2eb7860b6378eaab760e24e1a,0,None,0,0,MIPS,Bare-metal,0,,8.35,7.87,8.83,15718,15,5,2,4,72,5985,557,0
TFW0168,Parrot,Anafi,v3.8.5,parrot_anafi_168.img,img,22217365,12b06956babe29b2181288e25721ec0bf905b4289c42f6d479b4961e49789677,0,None,0,0,MIPS,Bare-metal,0,YAFFS,8.06,7.41,8.09,7826,13,4,5,7,46,3559,571,0
TFW0169,PX4,Pixhawk 6,v1.6.2,px4_pixhawk_6_169.bin,bin,19539907,5f7475964f6485538a5e0f8ab20275396199bb9492320931f39755198f3e7383,0,None,0,0,MIPS,Linux,0,YAFFS,7.61,7.91,8.69,11671,6,3,5,2,69,3713,893,0
TFW0170,ArduPilot,Cube Orange,v1.6.6,ardupilot_cube_orange_170.fw,fw,28316981,058040f1140bae3c0f85dbd8ffb9c8df17c3c2f8cdff33f276448bbef2a1fe4c,0,None,1,0,ARM,Bare-metal,0,YAFFS,7.86,7.59,8.37,16518,14,2,5,4,78,7593,1369,0
TFW0171,Parrot,Anafi,v1.6.0,parrot_anafi_171.bin,bin,7831596,06bddc2fee6cb204c6e6736c232a66e0184c7cbe8a7ef116510c7779d7fe1e09,0,None,1,1,ARM,Linux,1,,8.16,7.92,8.59,7072,13,8,5,4,114,6988,1734,0
TFW0172,PX4,Pixhawk 4,v2.2.8,px4_pixhawk_4_172.fw,fw,12665578,a8cacde2453e99d5364fa53210e6b96a16c78cef54c5f54403642125d7248405,0,None,0,1,MIPS,Linux,0,YAFFS,8.48,7.36,8.23,13822,6,6,5,3,86,3256,1826,0
TFW0173,PX4,Pixhawk 6,v1.5.6,px4_pixhawk_6_173.bin,bin,23550815,bcbf6df8fccba89c6681a6cf34c3ffd541154e249b02a70332474aa477bb77e4,0,None,1,1,MIPS,Linux,0,,8.17,7.46,8.14,16600,16,6,5,2,116,3576,1075,0
TFW0174,DJI,Phantom 4,v5.0.1,dji_phantom_4_174.bin,bin,27948263,4055917e20dcfea2afcff3bc8d4a614cd0f741b6152eec29f515a9d654dec7c9,0,None,0,1,ARM,Linux,0,,7.83,8.07,8.14,16261,12,8,1,5,113,3037,1058,0
TFW0175,DJI,Phantom 4,v5.1.9,dji_phantom_4_175.bin,bin,28649426,6289321c8639f5b816158503eed1274b63d74664a23be249cb59d719c2ad4ebe,0,None,1,1,MIPS,RTOS,1,,8.17,7.5,8.06,5876,13,4,3,5,93,5072,1302,0
TFW0176,DJI,Mavic Pro,v1.4.7,dji_mavic_pro_176.fw,fw,12111651,205d54419ff9d9a949e8ef46fc7aad47a26ed59e2b7fce64412ae6d56174b0fd,0,None,1,0,MIPS,Linux,0,,8.09,8.05,8.17,19882,16,3,5,6,104,7505,1065,0
TFW0177,Parrot,Anafi,v5.6.8,parrot_anafi_177.bin,bin,2168773,f0978ee9c54249b67e0a5528621e3b0f7dabd9af03b6e7d675b4449813dcb7da,0,None,1,0,MIPS,Linux,1,YAFFS,8.3,7.55,8.6,8029,14,3,3,4,86,3460,1886,0
TFW0178,ArduPilot,Cube Orange,v3.1.3,ardupilot_cube_orange_178.img,img,24538017,0559c18001cb5d179dd2af9ad399e3c7660d58c4860be40ec79b0f8517f702c4,0,None,1,1,ARM,Bare-metal,0,,7.7,7.88,8.79,8340,13,5,5,4,103,4440,766,0
TFW0179,PX4,Pixhawk 6,v3.3.3,px4_pixhawk_6_179.img,img,7658603,067edf736aa64e49551a77b463591ff1a4ad3475d79a153ac56037458edface7,0,None,1,1,ARM,Bare-metal,1,,8.28,7.92,8.73,12009,14,2,4,2,103,7478,949,0
TFW0180,Parrot,Anafi,v1.0.8,parrot_anafi_180.img,img,26613672,895965fea3c93d6ce7e087ee6831cd75496f30afd89151482eb17adfb528c12a,0,None,1,0,ARM,Bare-metal,0,YAFFS,8.09,7.76,8.62,6870,13,7,5,7,99,4832,1042,0
TFW0181,DJI,Mavic Pro,v2.9.2,dji_mavic_pro_181.img,img,18849937,d50274befce21aa358abaf6b4312e53a87069c68e761355249a97ab7e3b8c0a2,0,None,1,0,ARM,Bare-metal,0,,8.47,7.57,8.1,17843,6,9,2,5,117,7664,654,0
TFW0182,PX4,Pixhawk 4,v5.5.6,px4_pixhawk_4_182.bin,bin,24434010,a7a7fdb5a8890f327e237358c90b2cf0705cd573cb5a4dab49167905ca04960a,0,None,1,0,ARM,Bare-metal,0,YAFFS,7.91,7.49,8.26,10961,8,3,1,6,105,8167,607,0
TFW0183,DJI,Mini 3,v5.6.5,dji_mini_3_183.img,img,14627498,eedd9f009aedaab5bcfe1127af676c5c955744a0ae1646e3d78a18fbee72bfbd,0,None,1,1,ARM,Bare-metal,1,SquashFS,8.17,7.33,8.28,11201,11,8,4,2,72,6399,849,0
TFW0184,Parrot,Bebop 2,v4.7.7,parrot_bebop_2_184.img,img,26167769,bd26fb6b422aad0977b4a88030d1f16637194432d5bfefa593dbba8e71a651e5,0,None,0,1,ARM,Linux,1,SquashFS,8.44,7.57,8.22,18798,16,7,4,4,52,3432,494,0
TFW0185,ArduPilot,Cube Orange,v1.3.7,ardupilot_cube_orange_185.fw,fw,26426764,66187e9d1f6cdfa2015218a5acfcfe75eb89fc46398541252fa0009a64b3bc6d,0,None,1,0,ARM,RTOS,0,,7.69,7.89,8.46,18738,6,6,2,5,56,7151,1238,0
TFW0186,ArduPilot,Cube Orange,v5.8.6,ardupilot_cube_orange_186.bin,bin,2555749,4c705df14bf7e1be78dbaabb27c0908e08617ecbc32b123cf1b24c51bdb1e89d,0,None,0,0,MIPS,Bare-metal,1,,8.44,8.14,8.48,5850,5,7,5,6,87,4751,877,0
TFW0187,ArduPilot,Cube Black,v5.6.3,ardupilot_cube_black_187.img,img,31354232,564cb276795a84ed7926132fe7c100d0aa7fdb40cde0e9bdd12417a5b4360ccd,0,None,1,1,ARM,RTOS,1,SquashFS,8.22,8.08,8.32,4746,7,2,1,3,66,5047,1082,0
TFW0188,DJI,Mini 3,v3.6.5,dji_mini_3_188.bin,bin,14583914,9fc794a8eded676504dd217897944de02deb3f64158919863c015b7481f46d71,0,None,0,1,MIPS,RTOS,0,,7.66,7.99,8.32,15023,16,8,4,5,35,7997,1161,0
