firmware_id,drone_vendor,drone_model,firmware_version,file_name,file_format,file_size_bytes,sha256_hash,is_signed,signature_type,encryption_used,compression_used,cpu_architecture,os_type,bootloader_present,filesystem_detected,entropy_score,avg_section_entropy,max_section_entropy,string_count,num_executables,num_scripts,hardcoded_ip_count,hardcoded_url_count,crypto_function_count,boot_time_ms,emulated_syscalls,clean_label
FW0093,ArduPilot,Cube Orange,v1.9.0,ardupilot_cube_orange_93.bin,bin,8914951,b3e44efad3e3992c81a99a5abee718d3239add3fc9ebbf52437c017e4441f8e6,1,ECDSA,0,0,ARM,RTOS,1,YAFFS,6.17,5.87,7.75,3849,3,2,0,2,25,2113,110,1
FW0094,PX4,Pixhawk 4,v4.4.4,px4_pixhawk_4_94.fw,fw,19490283,739be70250fdc74b1c1469ffefab67f0e2b455276803028b4d3a3f2dca64274b,1,RSA,0,1,MIPS,Linux,1,YAFFS,7.31,6.64,7.66,12444,7,3,0,1,29,1553,243,1
FW0095,ArduPilot,Cube Orange,v4.0.8,ardupilot_cube_orange_95.bin,bin,12091039,8280fbb13d5bd0c6709332e0332a39a216e468753c89052dd44be441a1b12fd3,1,ECDSA,1,0,MIPS,Linux,1,YAFFS,6.13,6.6,7.81,14159,2,1,0,1,29,961,273,1
FW0096,DJI,Phantom 4,v2.7.3,dji_phantom_4_96.fw,fw,26303650,795443a29e97765cf1be9f9ff3bd3fa8c8651569feca8382ffff72ed9995cb5b,1,ECDSA,1,0,ARM,Linux,1,None,5.99,7.2,7.33,9949,4,3,0,2,25,1959,147,1
FW0097,ArduPilot,Cube Black,v5.7.7,ardupilot_cube_black_97.img,img,10776551,fdbc8c170fc2646a1d508795078f068da154b1ec56655b9d17062f160f596e5b,1,RSA,1,1,ARM,RTOS,1,YAFFS,6.46,6.46,7.04,6781,1,2,1,1,14,1603,134,1
FW0098,Parrot,Bebop 2,v4.8.5,parrot_bebop_2_98.fw,fw,29963012,116553409f67271e995b1d86cdf859f36fc282a9edd471b447d60c87537d5693,1,ECDSA,1,1,MIPS,Linux,1,None,7.07,5.79,7.59,18001,3,0,0,0,8,826,155,1
FW0099,Parrot,Anafi,v1.3.8,parrot_anafi_99.bin,bin,25728673,2e60b21fff55e4647d8c3095416317c2f32d9fb01257b7bd1c2c15bb73e69764,1,ECDSA,1,0,MIPS,Bare-metal,1,YAFFS,5.83,6.4,7.25,2548,5,2,0,2,32,1534,77,1
FW0100,DJI,Mini 3,v5.8.4,dji_mini_3_100.bin,bin,10085572,3da89b7ffc443724e3e62995849b5f0bf503f778519ec1fea84c2ff0b13911c4,1,ECDSA,1,1,ARM,RTOS,1,YAFFS,6.53,5.91,7.57,11829,2,0,0,1,29,2344,191,1
FW0101,ArduPilot,Cube Orange,v1.7.6,ardupilot_cube_orange_101.fw,fw,2317095,2b4e92b1c42f5e3b8891d54517de5f1d2049a289fc3610318090fff300b23dea,1,ECDSA,0,0,ARM,Linux,1,None,7.22,6.31,6.85,4436,5,0,0,1,6,1648,200,1
FW0102,Parrot,Bebop 2,v5.3.9,parrot_bebop_2_102.bin,bin,12042066,c21b01430f1bb005e091c109d6a0db39e2666cb7ed884305b3930899393e3f2e,1,ECDSA,1,1,ARM,Bare-metal,1,None,5.93,6.77,7.18,5200,7,1,0,1,30,2136,57,1
FW0103,PX4,Pixhawk 6,v5.6.6,px4_pixhawk_6_103.img,img,9655054,04db927123232fc6985030ecc377ba13d2cdd6fa6a4acb5b4e85ea36edfb56a0,1,RSA,1,0,MIPS,Linux,1,None,5.92,5.96,7.22,7055,7,2,1,0,10,821,291,1
FW0104,PX4,Pixhawk 6,v1.2.1,px4_pixhawk_6_104.img,img,27546549,82a65e3a3435d5edcfd91c47913f6738a0333e414ae644e4e10225f0989b861d,1,RSA,1,1,MIPS,Linux,1,SquashFS,5.94,6.44,7.46,12630,7,0,1,1,29,1146,235,1
FW0105,Parrot,Anafi,v2.4.4,parrot_anafi_105.fw,fw,14775246,51914c4b6b89b39459a580139d74264fc24ece3f1f97fae14a3f4be5767717e5,1,ECDSA,1,0,ARM,Linux,1,YAFFS,6.24,6.01,7.66,13833,5,1,1,2,17,2675,77,1
FW0106,Parrot,Bebop 2,v5.6.5,parrot_bebop_2_106.bin,bin,15277219,6cb5f3e0c9f49fddf9d4fef221f912e55dfd71fde83f0589830f97885ddf740e,1,ECDSA,1,1,ARM,RTOS,1,YAFFS,6.77,6.68,7.33,7820,7,2,1,2,36,1792,133,1
FW0107,ArduPilot,Cube Black,v5.3.9,ardupilot_cube_black_107.img,img,14247889,224d3b852f5ed57bf17d9fa86e4ad78771c091b61c535126be4041d69e06b247,1,RSA,0,1,ARM,RTOS,1,YAFFS,7.13,5.62,7.73,15406,8,1,1,0,21,1431,233,1
FW0108,ArduPilot,Cube Black,v4.9.6,ardupilot_cube_black_108.bin,bin,17068178,6d3944e5d1a2d9255d685df3882ffcd60ba236c8c941f04ec3de48336e970805,1,ECDSA,0,1,ARM,Linux,1,SquashFS,6.85,6.1,7.51,3451,7,2,1,0,5,1203,116,1
FW0109,Parrot,Anafi,v4.9.8,parrot_anafi_109.img,img,14553369,f256b012c180ebf9c53aa7ef1ccdcf8fdb59b5a00546a95111cdf0995e023437,1,RSA,1,0,MIPS,Linux,1,YAFFS,6.47,7.13,6.93,6642,6,2,1,1,18,2934,173,1
FW0110,PX4,Pixhawk 6,v3.1.4,px4_pixhawk_6_110.bin,bin,16702409,ed7da68891905cc2b6b71dd32c20e2619af53c8f1dfa00db50f9cb50c884d9f2,1,RSA,0,0,MIPS,Bare-metal,1,SquashFS,6.88,5.78,7.88,9992,3,1,1,2,32,2692,109,1
FW0111,ArduPilot,Cube Orange,v4.0.9,ardupilot_cube_orange_111.bin,bin,23490904,60fe18e30597e06cd83407aa9b47bdb2904adf1db518aad03205c0d6e9fd64e3,1,RSA,1,1,MIPS,Linux,1,None,6.14,5.97,7.57,4050,2,1,1,1,17,2674,79,1
FW0112,PX4,Pixhawk 6,v5.6.9,px4_pixhawk_6_112.fw,fw,23444925,8cd61acd0d1e9ce356209af1051a3f23beedfc884189667a2b3a5bc1a0ca45aa,1,ECDSA,0,1,MIPS,RTOS,1,None,6.08,6.65,7.68,4777,3,2,0,0,24,1279,96,1
FW0113,PX4,Pixhawk 4,v5.2.9,px4_pixhawk_4_113.fw,fw,15034664,02adfee660fc71518a8c2a4ae80163787dcb2568834671a6ad718d44f4dd95f1,1,ECDSA,1,0,MIPS,Bare-metal,1,None,6.91,6.6,7.9,7467,8,2,0,0,25,2647,208,1
FW0114,DJI,Mavic Pro,v2.6.8,dji_mavic_pro_114.bin,bin,18260777,c7551d9e807ca41d1218f1773201492254556e69bec754076c34c92452c04087,1,ECDSA,1,1,MIPS,Bare-metal,1,YAFFS,6.58,5.64,6.83,9226,5,0,1,0,39,1982,93,1
FW0115,ArduPilot,Cube Black,v5.1.4,ardupilot_cube_black_115.fw,fw,19139804,dfc4d6f40c6f2965e43f6ba0e83697aba937463047fbd8c0a000b5eb9bbdb558,1,ECDSA,0,1,ARM,RTOS,1,SquashFS,6.98,6.61,7.07,3056,8,2,1,0,33,1280,248,1
FW0116,Parrot,Anafi,v5.6.2,parrot_anafi_116.fw,fw,21727452,7ca24c6a3ba006008a2389926b6fec46ec6db8c64a08257a721f59630a5a9621,1,RSA,0,0,ARM,Bare-metal,1,YAFFS,6.65,6.51,6.99,11589,5,2,0,0,31,1042,120,1
FW0117,Parrot,Anafi,v2.6.7,parrot_anafi_117.bin,bin,6907115,00ec299105e7247a17ebfe424d66b3145cb93c520846d9d2d3c03fa146f6d9be,1,RSA,1,1,MIPS,RTOS,1,SquashFS,6.81,7.0,6.9,18895,5,2,1,1,25,810,272,1
FW0118,DJI,Mini 3,v1.8.6,dji_mini_3_118.img,img,23301713,c2e3da7dc47deb7a3ab83d0be04c228690770ca583f64ae0df157aeb866ad36c,1,RSA,1,0,MIPS,RTOS,1,YAFFS,7.13,6.07,7.44,17903,6,0,0,0,34,866,81,1
FW0119,Parrot,Bebop 2,v2.2.4,parrot_bebop_2_119.img,img,2022680,bb53bddb4642366ceb69d5e28981da17742d78e74630bee4ba8eb2b0a47d8950,1,RSA,1,0,MIPS,RTOS,1,SquashFS,6.39,7.04,6.98,14987,5,1,1,2,10,1189,50,1
FW0120,Parrot,Bebop 2,v2.8.7,parrot_bebop_2_120.bin,bin,6452666,faa992c1101f24d86a5a307671a3523d094bb4606e37209a96c9f654facb1dd8,1,RSA,0,1,ARM,RTOS,1,None,6.01,5.62,7.22,5356,2,2,1,1,13,2367,248,1
FW0121,Parrot,Anafi,v1.9.2,parrot_anafi_121.bin,bin,19800903,a145526d9d44335ef7f1f04c01e89ce58b504ade8725d5f1b1e857f4927366fe,1,ECDSA,1,0,ARM,RTOS,1,None,6.9,6.96,6.9,5292,3,0,1,1,32,2088,252,1
FW0122,Parrot,Anafi,v2.8.9,parrot_anafi_122.img,img,23629877,015361583d4b782b02a966f64c6acd2ccb74eb70646b42006d739f01010ec671,1,ECDSA,0,1,ARM,Bare-metal,1,None,6.62,6.77,7.13,3788,4,3,1,0,20,2846,213,1
FW0123,DJI,Mini 3,v2.6.9,dji_mini_3_123.bin,bin,14116445,76e072689d0932d1db8ad3e0e4d7e3b66524ee00ad94257e480a0455367e760b,1,ECDSA,1,0,MIPS,Linux,1,SquashFS,6.74,5.52,7.04,3981,7,2,1,1,30,1137,213,1
FW0124,Parrot,Bebop 2,v5.3.2,parrot_bebop_2_124.bin,bin,12398749,9074afd6afba54f52947f1674e064a3914ea77fbcd35e7fb7fb104f18404403e,1,ECDSA,1,0,MIPS,Bare-metal,1,YAFFS,6.97,6.94,6.86,4825,7,0,1,2,8,2066,220,1
FW0125,Parrot,Anafi,v1.2.7,parrot_anafi_125.bin,bin,25753202,16bb996e1769b5a0db66b6cbfb9823ad79d3ffbaa73138ea551189a44c7f766c,1,ECDSA,1,0,MIPS,Linux,1,None,7.05,5.96,7.78,2961,6,3,1,2,9,1877,232,1
FW0126,DJI,Mavic Pro,v1.7.9,dji_mavic_pro_126.img,img,19138995,2960e7516a9e2771693ab7524287d4fe90dc5290d20a08698ae38bf2fa4d7bc5,1,RSA,1,0,MIPS,Linux,1,None,6.88,5.7,7.61,2084,1,0,0,0,35,2290,148,1
FW0127,Parrot,Anafi,v2.5.3,parrot_anafi_127.bin,bin,20551063,80c3c93f0f4185420b7b2deed7bbbef2c8068f3fdbae21414f8e8d11a34ebbc0,1,ECDSA,1,1,ARM,Bare-metal,1,YAFFS,5.99,6.64,6.86,9313,1,3,0,1,23,2072,133,1
FW0128,DJI,Mini 3,v2.4.9,dji_mini_3_128.img,img,2267401,e4369b6ee5e125218ef27d223920917ea14434f1f928c39f2d4a534a454fd99d,1,ECDSA,0,1,MIPS,Bare-metal,1,YAFFS,7.4,6.82,7.61,19909,4,1,0,1,6,1754,188,1
FW0129,PX4,Pixhawk 4,v3.1.3,px4_pixhawk_4_129.img,img,2049057,13d2fc5b5a4482c6513d3f565e33e58176fc0b01d273a81d3cb2904da4d96709,1,RSA,1,1,ARM,Linux,1,None,6.25,5.57,7.05,19031,7,2,1,2,10,1191,179,1
FW0130,Parrot,Bebop 2,v1.6.2,parrot_bebop_2_130.bin,bin,21860726,7bb7b716af7d482cdc65c12a453e276ef5410a11cbe05118533e120ae4f6da5b,1,RSA,1,1,MIPS,RTOS,1,None,7.13,6.05,7.3,9654,2,1,0,2,11,1436,77,1
FW0131,Parrot,Bebop 2,v1.8.5,parrot_bebop_2_131.img,img,12537208,83ea29ccabccbf5a50d9785768ee79645614c1d6368b26ff568918d023ff9b48,1,RSA,1,1,MIPS,RTOS,1,SquashFS,5.94,6.87,7.13,3321,4,2,0,0,20,2257,151,1
FW0132,DJI,Mini 3,v1.6.7,dji_mini_3_132.img,img,10729748,7d564bed480f99a3faa1f5185ae92d99bbf7149425ce1fd1f42f139ec51869fd,1,RSA,0,1,ARM,Linux,1,SquashFS,5.82,6.91,7.88,6283,4,3,1,2,10,1860,284,1
FW0133,DJI,Phantom 4,v2.1.5,dji_phantom_4_133.bin,bin,8635400,67ea024aa8865eaeddc0d7c8c84e20d33c650029d77ff89fd9d5e1f774918e6d,1,RSA,0,1,ARM,Linux,1,None,6.49,6.73,7.35,14541,7,1,1,0,16,1926,121,1
FW0134,ArduPilot,Cube Orange,v3.7.6,ardupilot_cube_orange_134.bin,bin,22605997,6c6faa427119705341f1fb60df83238f8a0bd6ab4a48c5588c194b869c8535ca,1,ECDSA,0,0,MIPS,RTOS,1,SquashFS,6.47,6.59,7.68,10164,1,3,1,1,39,2785,138,1
FW0135,PX4,Pixhawk 6,v3.9.3,px4_pixhawk_6_135.img,img,8033619,4623e95e15f571ec1bc7857bbaef291af5319177458c0e9abae108fc4698908d,1,RSA,1,0,MIPS,Bare-metal,1,YAFFS,7.03,7.2,7.87,5281,4,1,1,2,8,1698,197,1
FW0136,ArduPilot,Cube Black,v5.5.5,ardupilot_cube_black_136.bin,bin,7908947,4e5fd9fd27ee53254cccbab7002e97e64d04926e2554dc9cc4b2cb71eedc81b6,1,RSA,1,0,ARM,RTOS,1,None,6.29,6.33,6.9,9622,4,0,1,0,26,1625,256,1
FW0137,Parrot,Bebop 2,v1.0.2,parrot_bebop_2_137.fw,fw,7954565,a32c36ae8cddb01778d01caffd1f3927f022ea9aa062e1bea13d4446f1815556,1,RSA,0,1,ARM,RTOS,1,None,7.31,6.17,6.91,11888,6,1,0,2,32,2795,216,1
FW0138,PX4,Pixhawk 4,v2.9.2,px4_pixhawk_4_138.fw,fw,20856829,e9d8bb12bd1a0417c0149ab211d7ea604de55f91438f82511bdc553315788414,1,ECDSA,1,1,ARM,Linux,1,None,5.8,6.69,7.43,3061,3,2,0,2,11,2832,86,1
FW0139,PX4,Pixhawk 4,v2.1.5,px4_pixhawk_4_139.bin,bin,13637016,d1c71bcf860fa996c592316fba1bf9085c62b4113dea9d9b706e128feea89a28,1,ECDSA,0,1,ARM,Linux,1,None,5.91,5.94,6.92,2041,1,3,1,2,31,1481,276,1
FW0140,ArduPilot,Cube Black,v4.1.7,ardupilot_cube_black_140.img,img,13785362,f6c31faf5fd1ce74f4d77c79127a7d31a65ac444afc2b42c000fc11daf86ac6e,1,RSA,0,1,ARM,Linux,1,YAFFS,5.83,5.94,6.92,13200,3,3,0,2,9,1181,136,1
FW0141,ArduPilot,Cube Orange,v5.6.2,ardupilot_cube_orange_141.img,img,23932357,036046e0963620878f358372b034cbe6f804b070a3e0dc89d78cfb622be017ff,1,RSA,0,1,ARM,Linux,1,YAFFS,6.92,6.73,7.6,10692,5,2,0,0,8,2409,196,1
FW0142,ArduPilot,Cube Orange,v4.1.4,ardupilot_cube_orange_142.bin,bin,14107409,e0b8e92b2fec4ed7094aa52221157c07ed63f3f2e117577507ba6e7857fe7e24,1,ECDSA,0,0,ARM,Linux,1,SquashFS,6.82,7.16,7.32,5784,5,3,1,1,21,1173,214,1
FW0143,ArduPilot,Cube Orange,v3.2.7,ardupilot_cube_orange_143.img,img,31712204,fc24dc01aa0f5484bb9775e43250e986a9d7fd990eb95f845e3c43f2e9cf351b,1,RSA,1,1,MIPS,RTOS,1,SquashFS,7.14,6.46,6.97,5168,2,2,1,2,19,1049,265,1
FW0144,ArduPilot,Cube Black,v5.3.7,ardupilot_cube_black_144.fw,fw,25054174,705311a49b2c61dea5148307b8bcc0dee97e77118cadb563f35bbe6572bad8d4,1,ECDSA,0,1,ARM,Bare-metal,1,None,7.24,6.86,7.55,6831,2,3,0,0,18,1589,82,1
FW0145,DJI,Mavic Pro,v2.2.9,dji_mavic_pro_145.bin,bin,24921887,6d43ac5169b63ef77ad634d93c8f02b0ab979eaf472d4cf9b6df41c38714e6e3,1,ECDSA,1,0,ARM,RTOS,1,None,6.44,6.05,7.1,17012,1,3,0,1,14,1407,195,1
FW0146,DJI,Phantom 4,v3.8.5,dji_phantom_4_146.fw,fw,28157179,7028602e93c68a38937081d46a4f4778a054bedd6faccda0420be93763f0b3ed,1,ECDSA,1,1,MIPS,Bare-metal,1,None,6.56,5.79,7.24,15163,1,3,1,2,20,1001,240,1
FW0147,ArduPilot,Cube Black,v3.4.4,ardupilot_cube_black_147.img,img,2678903,68fe1547061c3f0e7b51abff3a73eecf23b153d6bec9e1d42e0415ab73dc076c,1,ECDSA,0,0,ARM,RTOS,1,None,6.51,6.9,7.1,15656,2,1,1,0,31,2784,244,1
FW0148,PX4,Pixhawk 4,v1.4.8,px4_pixhawk_4_148.fw,fw,28558010,db6ad317b16e4593cde2e1891307d90d2488b8fc24a954e5159ce9d6fa8e8d26,1,ECDSA,0,0,ARM,Linux,1,SquashFS,7.14,5.92,7.3,13808,4,2,1,1,37,2425,212,1
FW0149,DJI,Mini 3,v4.9.7,dji_mini_3_149.bin,bin,10118095,a1e035009a1e3216e49e39cdaabead71d4e57fad0a3cdea1eea87a9e4026f752,1,RSA,1,1,MIPS,Linux,1,YAFFS,7.0,6.67,7.11,14666,1,1,0,0,19,1646,118,1
FW0150,ArduPilot,Cube Orange,v2.2.9,ardupilot_cube_orange_150.fw,fw,2298566,776e38918c4dffd701031a70f9a440238451296ad8101e369a8c586189f24e0b,1,RSA,0,1,MIPS,Bare-metal,1,None,6.83,6.22,7.21,13426,8,2,0,1,24,2932,261,1
FW0151,ArduPilot,Cube Orange,v5.9.9,ardupilot_cube_orange_151.bin,bin,19163552,de8b5b7fb1d494f64ac7e560dd1a9b1671c94be1b4a1db70277c9802c58d1d25,1,ECDSA,1,0,MIPS,Linux,1,YAFFS,7.38,6.59,7.75,10557,5,1,0,2,20,1032,256,1
FW0152,ArduPilot,Cube Black,v4.4.4,ardupilot_cube_black_152.fw,fw,6695255,08b923b6b4e4f0ad376128075b369423dc7a53cf9d944b2dcd45405bd941eadd,1,ECDSA,1,1,ARM,Bare-metal,1,None,7.39,6.89,7.18,9286,8,2,1,0,40,1541,125,1
FW0153,DJI,Mavic Pro,v5.2.5,dji_mavic_pro_153.bin,bin,26861112,672c44d601ea3d8fd99786279552a9cd13a309efbaf7ed472f1f0ef2f4d1a51d,1,RSA,0,1,ARM,Bare-metal,1,YAFFS,6.47,7.01,7.21,11635,8,0,1,0,9,2734,277,1
FW0154,Parrot,Anafi,v3.6.0,parrot_anafi_154.fw,fw,14806693,c084268309104c4b701ad6065d8c6a42e7a98d9783ef5121154bf1e1550771dc,1,RSA,0,0,MIPS,RTOS,1,None,7.23,7.18,6.96,7909,2,3,1,2,16,2083,212,1
FW0155,DJI,Phantom 4,v2.9.2,dji_phantom_4_155.img,img,11178072,4597f8c369e0440752e0bd90984526878bd9e50ba4bf7356707bd9e471779f4d,1,ECDSA,0,0,MIPS,Bare-metal,1,YAFFS,6.45,7.14,7.22,3236,4,2,0,1,38,1580,54,1
FW0156,DJI,Mini 3,v3.4.2,dji_mini_3_156.fw,fw,10349118,095fea972b3126486a3a6b7f27ff77d9decf6f09f95c04e6a35a386404ef87cd,1,RSA,1,1,ARM,Linux,1,SquashFS,6.28,5.99,7.6,19174,6,3,0,1,36,2271,242,1
FW0157,Parrot,Anafi,v2.2.3,parrot_anafi_157.img,img,2641719,aa3f5da437fd3023f3d62b2ed6d6b439ef996962ffbf781df6f7e588e8783bc1,1,RSA,0,0,MIPS,Bare-metal,1,None,7.07,6.14,7.5,19522,1,0,0,2,6,997,226,1
FW0158,DJI,Mavic Pro,v5.4.7,dji_mavic_pro_158.img,img,14759199,ddb8349c29db32abab87d4ec42ed0ecd8e38352e19cbee02369f26aad4fbfdcd,1,RSA,0,0,MIPS,RTOS,1,None,5.96,6.38,7.49,6494,7,0,0,1,12,1235,177,1
FW0159,Parrot,Anafi,v2.5.6,parrot_anafi_159.img,img,29900470,6a1a4a6884c29ccf22c49a4a405da35a43d325f997605bd4e097b860ba3093c3,1,ECDSA,0,0,MIPS,Linux,1,None,7.29,6.06,6.8,4916,2,3,0,0,37,1107,235,1
FW0160,DJI,Mavic Pro,v3.4.7,dji_mavic_pro_160.fw,fw,9756452,9fbf5ff51176db2332bc0fa628eaeaa8a711e8d7587ce62fcd5c4d00aa587e78,1,RSA,0,0,ARM,RTOS,1,YAFFS,7.08,6.03,7.61,5112,1,0,0,2,15,2146,141,1
FW0161,ArduPilot,Cube Black,v3.2.1,ardupilot_cube_black_161.fw,fw,5118928,49c0a94bf8c7c339e309ce3cf702fd8bad9221cf0e14ab57c720cde75421d804,1,ECDSA,1,1,MIPS,RTOS,1,None,7.16,6.86,7.51,7465,2,1,0,0,11,2504,283,1
FW0162,ArduPilot,Cube Black,v3.9.0,ardupilot_cube_black_162.bin,bin,22512601,4ef26d1c4074d2b8519298a93d5f0bcf0417275a12e94889f45e4ad2f9a36537,1,RSA,1,1,ARM,RTOS,1,YAFFS,5.87,5.94,7.15,19197,4,2,0,1,20,2773,138,1
FW0163,ArduPilot,Cube Orange,v1.2.8,ardupilot_cube_orange_163.fw,fw,31932629,61e3c00b6d60fe50e643028ba9e85a3069125addd4465e25f30aea8b07021833,1,ECDSA,1,0,ARM,RTOS,1,YAFFS,6.19,7.15,6.86,9297,7,3,0,0,34,2619,255,1
FW0164,ArduPilot,Cube Orange,v1.7.0,ardupilot_cube_orange_164.img,img,17001116,4b780896c03de045bf6beee07cf1b9cd2adb651145d3b47534d1206c83d2dd8c,1,RSA,1,1,ARM,Bare-metal,1,None,5.8,5.65,7.46,11981,4,3,1,1,8,1713,266,1
FW0165,ArduPilot,Cube Black,v4.5.7,ardupilot_cube_black_165.fw,fw,27750221,6555b940e063688442de7431305e49cc522094826cb42fb4d2d758683c909c01,1,RSA,0,0,ARM,RTOS,1,YAFFS,7.13,7.14,7.12,19104,6,0,0,0,36,1375,260,1
FW0166,ArduPilot,Cube Orange,v2.1.6,ardupilot_cube_orange_166.img,img,22496784,75cc67616c5850af760c35f7041c2b03ed979e1e1e6c0a0aafe819dd14b03e6a,1,RSA,1,0,MIPS,Linux,1,YAFFS,5.87,6.58,7.54,6037,8,3,0,1,5,2972,238,1
FW0167,DJI,Mini 3,v4.8.2,dji_mini_3_167.img,img,30145998,7860168033cd7f4323e3185944d28fbeed040bb2eb7860b6378eaab760e24e1a,1,RSA,0,0,MIPS,Bare-metal,1,None,6.77,6.05,7.77,15718,4,2,1,1,23,2654,256,1
FW0168,Parrot,Anafi,v3.8.5,parrot_anafi_168.img,img,22217365,12b06956babe29b2181288e25721ec0bf905b4289c42f6d479b4961e49789677,1,RSA,0,0,MIPS,Bare-metal,1,YAFFS,7.27,5.73,7.58,7826,6,0,1,2,35,2509,222,1
FW0169,PX4,Pixhawk 6,v1.6.2,px4_pixhawk_6_169.bin,bin,19539907,5f7475964f6485538a5e0f8ab20275396199bb9492320931f39755198f3e7383,1,RSA,0,0,MIPS,Linux,1,YAFFS,6.89,5.75,6.87,11671,4,0,1,1,11,1718,240,1
FW0170,ArduPilot,Cube Orange,v1.6.6,ardupilot_cube_orange_170.fw,fw,28316981,058040f1140bae3c0f85dbd8ffb9c8df17c3c2f8cdff33f276448bbef2a1fe4c,1,ECDSA,1,0,ARM,Bare-metal,1,YAFFS,6.12,6.98,7.75,16518,4,2,0,2,17,2004,164,1
FW0171,Parrot,Anafi,v1.6.0,parrot_anafi_171.bin,bin,7831596,06bddc2fee6cb204c6e6736c232a66e0184c7cbe8a7ef116510c7779d7fe1e09,1,ECDSA,1,1,ARM,Linux,1,None,7.15,5.51,7.31,7072,1,1,1,2,8,2033,175,1
FW0172,PX4,Pixhawk 4,v2.2.8,px4_pixhawk_4_172.fw,fw,12665578,a8cacde2453e99d5364fa53210e6b96a16c78cef54c5f54403642125d7248405,1,RSA,0,1,MIPS,Linux,1,YAFFS,6.15,5.86,7.17,13822,5,1,1,2,5,1269,221,1
FW0173,PX4,Pixhawk 6,v1.5.6,px4_pixhawk_6_173.bin,bin,23550815,bcbf6df8fccba89c6681a6cf34c3ffd541154e249b02a70332474aa477bb77e4,1,RSA,1,1,MIPS,Linux,1,None,7.12,6.14,7.68,16600,8,0,1,2,17,2112,181,1
FW0174,DJI,Phantom 4,v5.0.1,dji_phantom_4_174.bin,bin,27948263,4055917e20dcfea2afcff3bc8d4a614cd0f741b6152eec29f515a9d654dec7c9,1,RSA,0,1,ARM,Linux,1,None,7.13,6.99,7.62,16261,2,1,0,1,26,955,72,1
FW0175,DJI,Phantom 4,v5.1.9,dji_phantom_4_175.bin,bin,28649426,6289321c8639f5b816158503eed1274b63d74664a23be249cb59d719c2ad4ebe,1,RSA,1,1,MIPS,RTOS,1,None,6.45,6.04,7.23,5876,1,0,0,2,9,2265,287,1
FW0176,DJI,Mavic Pro,v1.4.7,dji_mavic_pro_176.fw,fw,12111651,205d54419ff9d9a949e8ef46fc7aad47a26ed59e2b7fce64412ae6d56174b0fd,1,ECDSA,1,0,MIPS,Linux,1,None,6.15,6.77,7.68,19882,5,1,1,2,28,845,191,1
FW0177,Parrot,Anafi,v5.6.8,parrot_anafi_177.bin,bin,2168773,f0978ee9c54249b67e0a5528621e3b0f7dabd9af03b6e7d675b4449813dcb7da,1,RSA,1,0,MIPS,Linux,1,YAFFS,7.25,6.95,6.96,8029,4,2,0,0,16,1022,267,1
FW0178,ArduPilot,Cube Orange,v3.1.3,ardupilot_cube_orange_178.img,img,24538017,0559c18001cb5d179dd2af9ad399e3c7660d58c4860be40ec79b0f8517f702c4,1,ECDSA,1,1,ARM,Bare-metal,1,None,6.18,5.98,6.88,8340,6,3,1,1,24,1424,194,1
FW0179,PX4,Pixhawk 6,v3.3.3,px4_pixhawk_6_179.img,img,7658603,067edf736aa64e49551a77b463591ff1a4ad3475d79a153ac56037458edface7,1,ECDSA,1,1,ARM,Bare-metal,1,None,6.33,6.32,7.29,12009,8,0,0,2,10,1949,269,1
FW0180,Parrot,Anafi,v1.0.8,parrot_anafi_180.img,img,26613672,895965fea3c93d6ce7e087ee6831cd75496f30afd89151482eb17adfb528c12a,1,RSA,1,0,ARM,Bare-metal,1,YAFFS,6.67,7.2,7.32,6870,6,3,0,2,23,1348,168,1
FW0181,DJI,Mavic Pro,v2.9.2,dji_mavic_pro_181.img,img,18849937,d50274befce21aa358abaf6b4312e53a87069c68e761355249a97ab7e3b8c0a2,1,RSA,1,0,ARM,Bare-metal,1,None,6.86,7.15,7.61,17843,6,0,0,1,19,1057,117,1
FW0182,PX4,Pixhawk 4,v5.5.6,px4_pixhawk_4_182.bin,bin,24434010,a7a7fdb5a8890f327e237358c90b2cf0705cd573cb5a4dab49167905ca04960a,1,ECDSA,1,0,ARM,Bare-metal,1,YAFFS,5.97,7.15,7.5,10961,5,1,1,2,29,2296,200,1
FW0183,DJI,Mini 3,v5.6.5,dji_mini_3_183.img,img,14627498,eedd9f009aedaab5bcfe1127af676c5c955744a0ae1646e3d78a18fbee72bfbd,1,ECDSA,1,1,ARM,Bare-metal,1,SquashFS,6.5,5.89,7.37,11201,4,1,0,0,28,1284,219,1
FW0184,Parrot,Bebop 2,v4.7.7,parrot_bebop_2_184.img,img,26167769,bd26fb6b422aad0977b4a88030d1f16637194432d5bfefa593dbba8e71a651e5,1,RSA,0,1,ARM,Linux,1,SquashFS,6.0,6.51,6.95,18798,1,1,0,0,21,1537,182,1
FW0185,ArduPilot,Cube Orange,v1.3.7,ardupilot_cube_orange_185.fw,fw,26426764,66187e9d1f6cdfa2015218a5acfcfe75eb89fc46398541252fa0009a64b3bc6d,1,ECDSA,1,0,ARM,RTOS,1,None,6.03,6.49,7.64,18738,5,1,1,1,9,1741,146,1
FW0186,ArduPilot,Cube Orange,v5.8.6,ardupilot_cube_orange_186.bin,bin,2555749,4c705df14bf7e1be78dbaabb27c0908e08617ecbc32b123cf1b24c51bdb1e89d,1,RSA,0,0,MIPS,Bare-metal,1,None,5.86,6.83,7.35,5850,2,3,0,2,39,804,279,1
